source,destination,score,evidence
hsa-miR-17-3p,head and neck squamous cell carcinoma,0.8790819644927979,miR2Disease
hsa-miR-513-3p,miR-142-y,0.8790771961212158,Unconfirmed
hsa-miR-548ae-5p@,serrated adenoma,0.8790683150291443,Unconfirmed
hsa-miR-522-5p,esophageal squamous cell carcinomas,0.8790485262870789,Unconfirmed
hsa-miR-17-3p,H. Pylori negative gastric cancer,0.878991961479187,miR2Disease
hsa-miR-188,Wilms tumor,0.8789861798286438,miR2Disease
hsa-miR-15a-5p,miR-142-y,0.8789709806442261,Unconfirmed
hsa-miR-125b-1*,miR-142-y,0.8789709806442261,Unconfirmed
hsa-miR-6888-5p,miR-142-y,0.8789709806442261,Unconfirmed
hsa-miR-6719-3p,primary papillary thyroid carcinomas,0.8789697885513306,Unconfirmed
hsa-miR-518a-1,thyroid carcinoma,0.8789626955986023,Unconfirmed
hsa-miR-101,epithelial ovarian cancer,0.878956139087677,miR2Disease
hsa-miR-520g-3p@,biliary tract cancer,0.8788876533508301,Unconfirmed
hsa-miR-7515,Duke A,0.8788479566574097,Unconfirmed
hsa-miR-511-2,papillary thyroid carcinoma,0.8787626624107361,Unconfirmed
hsa-miR-129,thyroid carcinoma,0.8786922693252563,miR2Disease
hsa-miR-6079,meningioma,0.8786689043045044,Unconfirmed
hsa-miR-520g-3p@,thyroid carcinoma,0.8786191344261169,Unconfirmed
hsa-miR-221,meningioma,0.8785741925239563,miR2Disease
hsa-miR-548aj-5p@,multiple myeloma,0.8785460591316223,Unconfirmed
hsa-miR-569,Leptomeningeal metastasis,0.8785139322280884,Unconfirmed
hsa-miR-335,ER negative,0.8784920573234558,miR2Disease
hsa-miR-548ad-5p,colon adenocarcinoma,0.8784753680229187,Unconfirmed
hsa-miR-222,Barrett's carcinogenesis,0.8784394264221191,miR2Disease
hsa-miR-7852-3p,HER2+ positive,0.8784387707710266,Unconfirmed
hsa-miR-33,malignant pleural mesothelioma,0.8783015608787537,miR2Disease
hsa-miR-221,colon adenocarcinoma,0.8782910704612732,miR2Disease
hsa-miR-199a-3p/hsa-miR-199b-3p,breast cancer,0.8782836198806763,Unconfirmed
hsa-miR-188,kidney renal clear cell carcinoma,0.8782768249511719,miR2Disease
hsa-miR-335,hepatoblastoma,0.8782737851142883,miR2Disease
hsa-miR-328-3p,miR-675-y,0.8782532811164856,Unconfirmed
hsa-miR-148,HPV negative,0.8782499432563782,Unconfirmed
hsa-miR-5688,Duke A,0.8782438635826111,Unconfirmed
hsa-miR-9*,esophageal squamous cell carcinomas,0.878186821937561,miR2Disease
hsa-miR-29b,ovarian cancer,0.8781827688217163,miR2Disease
hsa-miR-942,solid pseudopapillary neoplasm of pancreas,0.8781577348709106,Unconfirmed
hsa-miR-518f,solid pseudopapillary neoplasm of pancreas,0.8781453371047974,Unconfirmed
hsa-miR-6790-3p,solid pseudopapillary neoplasm of pancreas,0.8781453371047974,Unconfirmed
hsa-miR-488-5p,solid pseudopapillary neoplasm of pancreas,0.8781453371047974,Unconfirmed
hsa-miR-5688,biliary tract cancer,0.8780746459960938,Unconfirmed
hsa-miR-518a-1,kidney renal papillary cell carcinoma,0.8780675530433655,Unconfirmed
hsa-miR-135b,oropharyngeal squamous cell carcinoma,0.8780391812324524,miR2Disease
hsa-miR-6070,invasive ductal carcinoma,0.8778860569000244,Unconfirmed
hsa-miR-188,gastric cancer,0.8777474761009216,miR2Disease
hsa-miR-424,medulloblastoma,0.8776989579200745,miR2Disease
hsa-miR-9*,medulloblastoma,0.8776807188987732,miR2Disease
hsa-miR-6837-5p,high grade serous papillary ovarian cancer,0.8776764869689941,Unconfirmed
hsa-miR-3691-3p,high grade serous papillary ovarian cancer,0.8776764869689941,Unconfirmed
hsa-miR-766-3p-587,high grade serous papillary ovarian cancer,0.8776764869689941,Unconfirmed
hsa-miR-636,high grade serous papillary ovarian cancer,0.8776764869689941,Unconfirmed
hsa-miR-339-5p,high grade serous papillary ovarian cancer,0.8776764869689941,miR2Disease
hsa-miR-4454,miR-142-y,0.877663254737854,Unconfirmed
hsa-miR-7515,lung squamous cell carcinoma,0.8776456117630005,Unconfirmed
hsa-miR-3180@,ovarian cancer,0.8776021003723145,Unconfirmed
hsa-miRPlus-C1114,miR-142-y,0.8775730729103088,Unconfirmed
hsa-miR-378,miR-142-y,0.8775730729103088,miR2Disease
hsa-miR-5688,lymphoma,0.8775526881217957,Unconfirmed
hsa-miR-371,invasive ductal carcinoma,0.877502977848053,miR2Disease
hsa-miR-188,liposarcoma,0.8774495124816895,miR2Disease
hsa-miR-6760-5p,"Luminal B,triple negative",0.8774416446685791,Unconfirmed
hsa-miR-1468,"Luminal B,triple negative",0.8774416446685791,Unconfirmed
hsa-miR-3529-3p,"Luminal B,triple negative",0.8774416446685791,Unconfirmed
hsa-miR-676,"Luminal B,triple negative",0.8774416446685791,Unconfirmed
hsa-miR-199a-5p,rhabdomyosarcomas,0.8774337768554688,Unconfirmed
hsa-miR-4430,rhabdomyosarcomas,0.8774337768554688,Unconfirmed
hsa-miR-511-2,rhabdomyosarcomas,0.8774337768554688,Unconfirmed
hsa-miR-638,rhabdomyosarcomas,0.8774337768554688,miR2Disease
hsa-miR-6070,Synovial sarcoma,0.8773837089538574,Unconfirmed
hsa-miR-153,large cell neuroendocrine cancer,0.8773688673973083,miR2Disease
hsa-miR-8058,colon adenocarcinoma,0.8773317337036133,Unconfirmed
hsa-miR-6070,primary papillary thyroid carcinomas,0.8772690296173096,Unconfirmed
hsa-miR-219,T-cell lymphoblastic lymphoma,0.877254843711853,miR2Disease
hsa-miR-373*,liver cancer,0.8772090673446655,miR2Disease
hsa-miR-101,PR positive,0.8771392703056335,miR2Disease
hsa-miR-6070,T cell leukemia,0.8771194219589233,Unconfirmed
hsa-miR-188,ovarian cancer,0.8770797252655029,miR2Disease
hsa-miR-5688,lung squamous cell carcinoma,0.8770365118980408,Unconfirmed
hsa-miR-219,glioma,0.8770052790641785,miR2Disease
hsa-miR-554,miR-675-y,0.8769062757492065,Unconfirmed
hsa-miR-30e*,ovarian carcinoma,0.8768150806427002,miR2Disease
hsa-miR-6757-5p,ovarian carcinoma,0.8768150806427002,Unconfirmed
hsa-miR-449b*,ovarian carcinoma,0.8768150806427002,Unconfirmed
hsa-miR-519b-5p,ovarian carcinoma,0.8768150806427002,Unconfirmed
hsa-miR-3151-5p,ovarian carcinoma,0.8768150806427002,Unconfirmed
hsa-miR-1271-3p,ovarian carcinoma,0.8768150806427002,Unconfirmed
hsa-miR-377,ovarian carcinoma,0.8768150806427002,miR2Disease
hsa-miR-17-3p,lymphoma,0.8768125176429749,miR2Disease
hsa-miR-7515,malignant pleural mesothelioma,0.8768072724342346,Unconfirmed
hsa-miR-513-3p,"squamous cell breast carcinoma, acantholytic variant",0.8768025040626526,Unconfirmed
hsa-miR-6850-3p,"squamous cell breast carcinoma, acantholytic variant",0.8768025040626526,Unconfirmed
hsa-miR-221*,"squamous cell breast carcinoma, acantholytic variant",0.8766945600509644,Unconfirmed
hsa-miR-1468,"squamous cell breast carcinoma, acantholytic variant",0.8766945600509644,Unconfirmed
hsa-miR-5688,ovarian cancer,0.8766846656799316,Unconfirmed
hsa-miR-520g-3p@,HER2+ positive,0.8766140937805176,Unconfirmed
hsa-miR-148,non-small cell lung adenocarcinoma,0.8765600919723511,Unconfirmed
hsa-miR-1538,follicular thyroid carcinoma,0.8764804601669312,Unconfirmed
hsa-miR-219,non-small cell lung cancer,0.8764780759811401,miR2Disease
hsa-miR-376a-5p,solid pseudopapillary neoplasm of pancreas,0.87643963098526,Unconfirmed
hsa-miR-1258,solid pseudopapillary neoplasm of pancreas,0.87643963098526,Unconfirmed
hsa-miR-503,solid pseudopapillary neoplasm of pancreas,0.87643963098526,miR2Disease
hsa-miR-7515,HER2+ positive,0.8764025568962097,Unconfirmed
hsa-miR-219,esophageal cancer,0.8763896226882935,miR2Disease
hsa-miR-188,esophageal squamous cell carcinomas,0.8763328194618225,miR2Disease
hsa-miR-129,medulloblastoma,0.8763242959976196,miR2Disease
hsa-miR-188,rectum adenocarcinoma,0.8763110041618347,miR2Disease
hsa-miR-5584-3p,brain cancer,0.876295268535614,Unconfirmed
hsa-miR-21,larynx cancer,0.8762388825416565,miR2Disease
hsa-miR-33,PR positive,0.87623530626297,miR2Disease
hsa-miR-6850-3p,diffuse large B-cell lymphoma,0.8762319087982178,Unconfirmed
hsa-miR-337,diffuse large B-cell lymphoma,0.8762319087982178,miR2Disease
hsa-miR-126*,primary papillary thyroid carcinomas,0.8761805891990662,miR2Disease
hsa-let-7c,larynx cancer,0.8761662840843201,"HMDD, miR2Disease"
hsa-miR-499,"Luminal B,triple negative",0.8761197924613953,Unconfirmed
hsa-miR-34b-3p,"Luminal B,triple negative",0.8761197924613953,Unconfirmed
hsa-miR-3682-5p,"Luminal B,triple negative",0.8761197924613953,Unconfirmed
hsa-miR-455-3p,"Luminal B,triple negative",0.8761197924613953,Unconfirmed
hsa-miR-1199-3p,"Luminal B,triple negative",0.8761197924613953,Unconfirmed
hsa-miR-21,breast cancer,0.876110315322876,miR2Disease
hsa-miR-9*,T-cell lymphoblastic lymphoma,0.8761026859283447,miR2Disease
hsa-miR-526b*,pilocytic astrocytoma,0.8760631680488586,Unconfirmed
hsa-miR-3151,"Luminal B,triple negative",0.8760285973548889,Unconfirmed
hsa-miR-21,multiple myeloma,0.8759524822235107,miR2Disease
hsa-let-7c,Hodgkin lymphoma,0.8759105801582336,"HMDD, miR2Disease"
hsa-miR-101,intrahepatic cholangiocarcinoma,0.8758717179298401,miR2Disease
hsa-miR-6831-5p,miR-675-y,0.8758684992790222,Unconfirmed
hsa-miR-215-5p,miR-675-y,0.8758684992790222,Unconfirmed
hsa-miR-4716-5p,miR-675-y,0.8758684992790222,Unconfirmed
hsa-miR-198,Splenic lymphoma,0.8758490681648254,miR2Disease
hsa-miR-8064,miR-675-y,0.8758462071418762,Unconfirmed
hsa-miR-628,miR-675-y,0.8758462071418762,miR2Disease
hsa-miR-1233-5p,miR-675-y,0.8758462071418762,Unconfirmed
hsa-miR-34a,kidney chromophobe cancer,0.875802218914032,miR2Disease
hsa-miR-221,Gastric lymphoma,0.8757811784744263,miR2Disease
hsa-miR-134,nasopharyngeal cancer,0.8757730722427368,miR2Disease
hsa-miR-801_v10.1,larynx cancer,0.8757644891738892,Unconfirmed
hsa-miR-99a,Hodgkin lymphoma,0.875731348991394,miR2Disease
hsa-miR-99a,multiple myeloma,0.8757006525993347,miR2Disease
hsa-miR-21,HPV negative,0.8756834864616394,miR2Disease
hsa-miR-219,Barrett's carcinogenesis,0.8756411671638489,miR2Disease
hsa-miR-126*,HPV negative,0.875627875328064,miR2Disease
hsa-miR-339,PR positive,0.8755614757537842,miR2Disease
hsa-miR-21,B cell lymphoma of MALT type,0.8755577206611633,miR2Disease
hsa-miR-548ae-5p@,T-cell lymphoblastic lymphoma,0.8754912614822388,Unconfirmed
hsa-let-7c,B cell lymphoma of MALT type,0.8754849433898926,"HMDD, miR2Disease"
hsa-miR-134,hepatocellular carcinoma,0.8754710555076599,miR2Disease
hsa-miR-134,T cell leukemia,0.8754595518112183,miR2Disease
hsa-miR-135a*,miR-675-y,0.8754271268844604,Unconfirmed
hsa-miR-720,miR-675-y,0.8754271268844604,miR2Disease
hsa-miR-423-5p_2,miR-675-y,0.8754271268844604,Unconfirmed
hsa-miR-1-3p,miR-142-y,0.8753888607025146,Unconfirmed
hsa-miR-3170,miR-142-y,0.8753888607025146,Unconfirmed
hsa-miR-518a,miR-142-y,0.8753888607025146,Unconfirmed
hsa-miR-6728-5p,miR-142-y,0.8753888607025146,Unconfirmed
hsa-miR-3198,miR-142-y,0.8753888607025146,Unconfirmed
hsa-miR-182,T-cell lymphoblastic lymphoma,0.875364363193512,miR2Disease
hsa-miR-221,HPV negative,0.875337541103363,miR2Disease
hsa-miR-137,hepatocellular carcinoma,0.8753283023834229,miR2Disease
hsa-miR-16,hepatocellular carcinoma,0.8753197193145752,miR2Disease
hsa-miR-33,cervical squamous cell carcinoma,0.8753101229667664,miR2Disease
hsa-miR-431-5p,"squamous cell breast carcinoma, acantholytic variant",0.8752740621566772,Unconfirmed
hsa-miR-664a-3p,"squamous cell breast carcinoma, acantholytic variant",0.8752740621566772,Unconfirmed
hsa-miR-22-5p,"squamous cell breast carcinoma, acantholytic variant",0.8752740621566772,Unconfirmed
hsa-miR-101,larynx cancer,0.8752672076225281,miR2Disease
hsa-miR-188,meningioma,0.8752133846282959,miR2Disease
hsa-miR-423-5p_2,papillary thyroid carcinoma,0.8751624226570129,Unconfirmed
hsa-miR-548ae-5p@,PR negative,0.8751371502876282,Unconfirmed
hsa-miR-101,Splenic lymphoma,0.8751366138458252,miR2Disease
hsa-miR-338,larynx cancer,0.8751044869422913,miR2Disease
hsa-miR-208,HPV negative,0.8750851154327393,miR2Disease
hsa-miR-8058,retinoblastoma,0.8750048279762268,Unconfirmed
hsa-miR-4323,solid pseudopapillary neoplasm of pancreas,0.8750014901161194,Unconfirmed
hsa-miR-190,intrahepatic cholangiocarcinoma,0.8749796152114868,miR2Disease
hsa-miR-153,hepatocellular carcinoma,0.8749271631240845,miR2Disease
hsa-miR-134,esophageal cancer,0.8748536705970764,miR2Disease
hsa-miR-522-5p,larynx cancer,0.8748465776443481,Unconfirmed
hsa-miR-520g-3p@,T-cell lymphoblastic lymphoma,0.8748192191123962,Unconfirmed
hsa-miR-1247,diffuse large B-cell lymphoma,0.8747896552085876,Unconfirmed
hsa-miR-5187-5p,diffuse large B-cell lymphoma,0.8747896552085876,Unconfirmed
hsa-miR-188-3p,diffuse large B-cell lymphoma,0.8747896552085876,Unconfirmed
hsa-miR-7852-3p,Gastric lymphoma,0.8747739195823669,Unconfirmed
hsa-miR-610,castration-resistant prostate cancer,0.8747394680976868,Unconfirmed
hsa-miR-4482,castration-resistant prostate cancer,0.8747394680976868,Unconfirmed
hsa-miR-4735-5p,castration-resistant prostate cancer,0.8747394680976868,Unconfirmed
hsa-miR-4750-5p,castration-resistant prostate cancer,0.8746300339698792,Unconfirmed
hsa-miR-4530,castration-resistant prostate cancer,0.8746300339698792,Unconfirmed
hsa-miR-4433-3p,castration-resistant prostate cancer,0.8746300339698792,Unconfirmed
hsa-miR-525-5p,castration-resistant prostate cancer,0.8746300339698792,Unconfirmed
hsa-miR-3529-3p,castration-resistant prostate cancer,0.8746300339698792,Unconfirmed
hsa-miR-1250-3p,castration-resistant prostate cancer,0.8746300339698792,Unconfirmed
hsa-miR-424,Basal-like,0.8746143579483032,miR2Disease
hsa-miR-7852-3p,ER positive,0.8746008276939392,Unconfirmed
hsa-miR-8080,Gastric lymphoma,0.8745730519294739,Unconfirmed
hsa-miR-708-5p,sarcoma,0.8745684027671814,Unconfirmed
hsa-miR-519a,sarcoma,0.874458909034729,miR2Disease
hsa-miR-548av-5p,synovial sarcoma,0.8744515180587769,Unconfirmed
hsa-miR-548ah-3p@,Gastric lymphoma,0.8744131922721863,Unconfirmed
hsa-miR-548ap-3p@,Barrett's carcinogenesis,0.8744004368782043,Unconfirmed
hsa-miR-21,Duke C,0.8743776082992554,miR2Disease
hsa-miR-3691-5p,synovial sarcoma,0.8743417859077454,Unconfirmed
hsa-miR-15a-5p,synovial sarcoma,0.8743417859077454,Unconfirmed
hsa-miR-6819-3p,synovial sarcoma,0.8743417859077454,Unconfirmed
hsa-miR-29b,intrahepatic cholangiocarcinoma,0.8743417859077454,miR2Disease
hsa-miR-7158-3p,miR-675-y,0.8743302822113037,Unconfirmed
hsa-miR-409-5p,miR-675-y,0.8743302822113037,Unconfirmed
hsa-miR-125b,oropharyngeal squamous cell carcinoma,0.8743278980255127,miR2Disease
hsa-miR-184,serrated adenoma,0.8743171691894531,miR2Disease
hsa-miR-182,retinoblastoma,0.8742486238479614,miR2Disease
hsa-let-7b,T-cell lymphoblastic lymphoma,0.8742457032203674,"HMDD, miR2Disease"
hsa-miR-548ad-5p,meningioma,0.8742356896400452,Unconfirmed
hsa-miR-548ah-3p@,Splenic lymphoma,0.8742356300354004,Unconfirmed
hsa-miR-642,ovarian carcinoma,0.8742275834083557,miR2Disease
hsa-miR-487b-5p,ovarian carcinoma,0.8742275834083557,Unconfirmed
hsa-miR-5587-5p,ovarian carcinoma,0.8742275834083557,Unconfirmed
hsa-miR-378c,ovarian carcinoma,0.8742275834083557,Unconfirmed
hsa-miR-601,ovarian carcinoma,0.8742275834083557,miR2Disease
hsa-miR-4281,ovarian carcinoma,0.8742275834083557,Unconfirmed
hsa-miR-4278,ovarian carcinoma,0.8742275834083557,Unconfirmed
hsa-miR-4265,ovarian carcinoma,0.8742275834083557,Unconfirmed
hsa-miR-135a-2,ovarian carcinoma,0.8742275834083557,Unconfirmed
hsa-miR-6090,ovarian carcinoma,0.8742275834083557,Unconfirmed
hsa-miR-1973,ovarian carcinoma,0.8742275834083557,Unconfirmed
hsa-miR-6865-5p,ovarian carcinoma,0.8742275834083557,Unconfirmed
hsa-miR-6788-3p,ovarian carcinoma,0.8742275834083557,Unconfirmed
hsa-miR-6733-5p,ovarian carcinoma,0.8742275834083557,Unconfirmed
hsa-miR-20b-5p,ovarian carcinoma,0.8742275834083557,Unconfirmed
hsa-miR-95,osteosarcoma,0.8741825222969055,miR2Disease
hsa-miR-182,ER positive,0.8741430640220642,miR2Disease
hsa-miR-548ad-5p,esophageal squamous cell carcinomas,0.8741168975830078,Unconfirmed
hsa-miR-548ae-5p@,testicular germ cell tumor,0.8740981221199036,Unconfirmed
hsa-miR-548ae-5p@,Gastric lymphoma,0.8740891218185425,Unconfirmed
hsa-let-7b,uterus cancer,0.8740550875663757,"HMDD, miR2Disease"
hsa-miR-424,T cell leukemia,0.874054491519928,miR2Disease
hsa-miR-6744-3p,high grade serous papillary ovarian cancer,0.8740484118461609,Unconfirmed
hsa-miR-512-5p-384,high grade serous papillary ovarian cancer,0.8740484118461609,Unconfirmed
hsa-miRPlus-K1303*,high grade serous papillary ovarian cancer,0.8740484118461609,Unconfirmed
hsa-miR-519b-5p,high grade serous papillary ovarian cancer,0.8740484118461609,Unconfirmed
hsa-miR-4536-3p,high grade serous papillary ovarian cancer,0.8740484118461609,Unconfirmed
hsa-let-7c,kidney chromophobe cancer,0.8740422129631042,"HMDD, miR2Disease"
hsa-miR-548ae-5p@,retinoblastoma,0.8740211129188538,Unconfirmed
hsa-miR-409-5p,miR-142-y,0.8740146160125732,Unconfirmed
hsa-miR-548ae-5p@,nasopharyngeal cancer,0.8739765882492065,Unconfirmed
hsa-miR-9*,T cell leukemia,0.8739525079727173,miR2Disease
hsa-miR-9*,ER negative,0.8739132881164551,miR2Disease
hsa-miR-9*,testicular germ cell tumor,0.8739125728607178,miR2Disease
hsa-miR-101,oropharyngeal squamous cell carcinoma,0.8739067316055298,miR2Disease
hsa-miR-9*,Gastric lymphoma,0.8739036321640015,miR2Disease
hsa-miR-6079,medulloblastoma,0.8739030957221985,Unconfirmed
hsa-miR-548ah-3p@,Synovial sarcoma,0.8739003539085388,Unconfirmed
hsa-miR-198,Barrett's carcinogenesis,0.8738851547241211,miR2Disease
hsa-miR-6070,T-cell lymphoblastic lymphoma,0.8738713264465332,Unconfirmed
hsa-miR-548ad-5p,medullary thyroid cancer,0.873850405216217,Unconfirmed
hsa-miR-9*,glioma,0.8738367557525635,miR2Disease
hsa-miR-9*,retinoblastoma,0.8738354444503784,miR2Disease
hsa-miR-424,multiple myeloma,0.873829185962677,miR2Disease
hsa-miR-190,Synovial sarcoma,0.8738242387771606,miR2Disease
hsa-miR-376a-3p,"Luminal B,triple negative",0.8738209009170532,Unconfirmed
hsa-miR-616,solid pseudopapillary neoplasm of pancreas,0.8738008737564087,Unconfirmed
hsa-miR-1-1,solid pseudopapillary neoplasm of pancreas,0.8738008737564087,Unconfirmed
hsa-miR-8080,retinoblastoma,0.8738008737564087,Unconfirmed
hsa-miR-374b-3p,rhabdomyosarcomas,0.8737998008728027,Unconfirmed
hsa-miR-21,colorectal adenoma,0.873796284198761,miR2Disease
hsa-miR-33,primary papillary thyroid carcinomas,0.8737660050392151,miR2Disease
hsa-miR-182,esophageal cancer,0.8737437129020691,miR2Disease
hsa-miR-23a-3p,aryngeal squamous cell carcinoma,0.8737414479255676,Unconfirmed
hsa-miR-6838-3p,aryngeal squamous cell carcinoma,0.8737414479255676,Unconfirmed
hsa-miR-199a-5p,aryngeal squamous cell carcinoma,0.8737414479255676,Unconfirmed
hsa-miR-9*,ER positive,0.873729407787323,miR2Disease
hsa-miR-33,T acute lymphoblastic leukemia,0.8737220764160156,miR2Disease
hsa-miR-6070,kidney chromophobe cancer,0.8737081289291382,Unconfirmed
hsa-miR-33,ER negative,0.873663604259491,miR2Disease
hsa-miR-33,Gastric lymphoma,0.8736540675163269,miR2Disease
hsa-miR-548ah-3p@,T cell leukemia,0.8736295104026794,Unconfirmed
hsa-miR-33,PR negative,0.8736156821250916,miR2Disease
hsa-miR-126*,colorectal adenoma,0.8736136555671692,miR2Disease
hsa-miR-33,glioma,0.8735871315002441,miR2Disease
hsa-miR-548ae-5p@,non-small cell lung cancer,0.8735828399658203,Unconfirmed
hsa-miR-525-3p,brain cancer,0.8735702633857727,Unconfirmed
hsa-let-7b,HPV negative,0.8735622763633728,"HMDD, miR2Disease"
hsa-miR-148a,brain cancer,0.8735280632972717,miR2Disease
hsa-miR-30e-3p,miR-675-y,0.8735169768333435,miR2Disease
hsa-miR-101-5p,miR-675-y,0.8735169768333435,Unconfirmed
hsa-miR-3653-5p,pilocytic astrocytoma,0.8734621405601501,Unconfirmed
hsa-miR-182,chromophobe renal cell carcinoma,0.8734514713287354,miR2Disease
hsa-miR-424,B cell lymphoma of MALT type,0.8734286427497864,miR2Disease
hsa-miR-219,uterus cancer,0.8734249472618103,miR2Disease
hsa-miR-7158-3p,diffuse large B-cell lymphoma,0.8734092116355896,Unconfirmed
hsa-miR-939-5p,diffuse large B-cell lymphoma,0.8734092116355896,Unconfirmed
hsa-miR-126*,head and neck cancer,0.8734015822410583,miR2Disease
hsa-miR-8080,HPV negative,0.8733633756637573,Unconfirmed
hsa-miR-17-3p,PR positive,0.8733396530151367,miR2Disease
hsa-let-7b,gallbladder carcinoma,0.8733241558074951,"HMDD, miR2Disease"
hsa-miR-3189-5p,solid pseudopapillary neoplasm of pancreas,0.8733021020889282,Unconfirmed
hsa-miR-6771-5p,solid pseudopapillary neoplasm of pancreas,0.8733021020889282,Unconfirmed
hsa-miR-6802-5p,solid pseudopapillary neoplasm of pancreas,0.8733021020889282,Unconfirmed
hsa-miR-141-3p,castration-resistant prostate cancer,0.8732821941375732,Unconfirmed
hsa-miRPlus-C1066,castration-resistant prostate cancer,0.8732821941375732,Unconfirmed
